age,education_level,experience_years,department,job_level,manager_tenure,projects_completed,story_points_completed,billable_hours_ratio,avg_task_delay_days,on_time_delivery_rate,bug_count,code_review_score,defect_density,training_hours,certifications_count,sick_days,unplanned_leaves,peer_feedback_score,manager_score,kudos_count,promotions_last_2_years,salary_percentile,performance_score,performance_band
48,PhD,26,Sales,5,10,7,56,0.3126567645439798,17.886967434177564,0.7736447658264866,21,2.479776528217872,7.559179146251376,50,8,9,0,3.064498336809947,2.295756480642863,11,1,53.288563664086965,0.3703312453279607,Low
34,Master,13,Sales,5,8,6,132,0.5802309078875307,5.05458060420151,0.6477036386553439,12,2.1158647776807755,6.448385960201964,2,7,7,0,2.3310548613427176,3.4349219303393945,17,1,3.5503368718632355,0.41720688610796947,Low
54,Master,33,Operations,2,15,3,68,0.6849138448093472,10.151436296021062,0.915912694201073,11,1.7215499038708515,2.344488488080395,13,4,9,9,2.1066797687163277,4.504893172526564,6,0,95.08410342291114,0.4770292650172539,Low
55,PhD,33,HR,1,1,14,105,0.7337078149789608,-0.8888356416897931,0.551088821205479,9,3.2100139050461753,7.31607944368524,48,4,13,1,3.623794843353568,4.535109832834346,11,2,27.53756814749446,0.5014552036480296,Medium
56,PhD,34,Sales,3,1,10,199,0.764443241590097,-1.0346160558876407,0.9886176934690457,0,1.861877730996845,2.5689780604456325,76,2,9,5,1.4793626461648155,1.4339933802817537,0,1,1.6184668931891188,0.5068192472133428,Medium
22,Bachelor,0,Operations,2,11,2,112,0.885403919171722,13.848210680108464,0.7682247817262484,31,1.8014034057936237,1.7520236292404001,90,4,5,0,4.517090564731637,2.7134011352526026,3,2,7.644400895028247,0.5237462600706633,Medium
42,Bachelor,18,Finance,1,7,10,133,0.450824035093011,7.778559515511404,0.8761224413372986,29,4.962127620335272,6.906680154387221,0,3,2,4,4.116812547060432,2.858887824794998,17,1,58.019490324797694,0.44093819780168236,Low
27,Master,3,Operations,5,8,4,95,0.38433727570692755,3.638432258122786,0.451359731693661,7,4.206989667383043,8.427872461139291,56,0,10,4,1.7629930548232111,4.910461470095013,14,2,13.778552067509686,0.48009919057921263,Low
49,PhD,27,Sales,1,11,3,155,0.8960760203285478,2.189096912548024,0.5100747308553191,20,3.9931072810175015,4.815394476965745,16,8,8,3,3.7760797832982615,3.711992060970338,2,2,4.172479285350327,0.4930109190418183,Low
38,Master,16,Finance,1,8,7,121,0.4096289704248549,12.738976798902797,0.8550422038205219,21,4.17624250353102,5.313917931384378,49,9,9,4,3.4105316851425393,2.6289856690482822,6,2,37.962646641271135,0.500452541866923,Medium
26,PhD,3,Operations,1,9,8,183,0.9823320569353367,-1.9911660314425228,0.41319191322359416,17,4.87569149487497,3.027475704712325,97,3,7,0,1.7381402029465765,1.104231543942372,5,1,62.27611923401886,0.45671001654820764,Low
52,Bachelor,28,IT,3,1,2,169,0.8897767605790459,15.729605722330792,0.8901267915362696,1,3.293106755012814,4.9461801511003225,13,2,8,5,2.09281402420093,3.2615406403967837,14,0,11.183980484161237,0.47258778604040763,Low
26,Master,2,Finance,1,15,10,36,0.6506136241227194,-0.256508665141566,0.4083694112151469,47,1.8809755096114422,1.319829980124072,58,5,14,6,2.6359460149353375,1.3843039025534245,14,2,31.332783215131556,0.23994500130846372,Low
59,Master,35,IT,3,19,7,27,0.9869949974454175,2.212771527978628,0.794271303436764,43,4.448838563012956,9.5583082968299,80,0,4,7,3.7969709409818955,4.337799829391052,5,0,41.776067162454225,0.6337155759954282,Medium
24,PhD,3,HR,5,6,8,176,0.3681637103756029,6.497200696579972,0.6190563521390835,8,3.9709229178163605,8.003606536565963,2,4,2,1,3.554893635268024,4.010074642281449,7,2,15.946009778676718,0.47339243143949666,Low
44,Bachelor,21,Finance,3,1,6,186,0.5121460328225711,8.666892273754279,0.7668969116315194,2,2.6572332493366924,6.679730608221847,97,6,3,6,3.1289393907067917,2.842036639632715,7,0,50.60738984667101,0.533554198456782,Medium
58,Master,34,IT,5,0,6,91,0.746757090528428,5.8098925479067205,0.8176188441934682,25,2.8942779942985855,5.38194371684403,39,1,13,5,4.073642172456137,2.716843118166799,0,2,8.52140869017709,0.45585275829488664,Low
58,Bachelor,34,Sales,5,18,10,181,0.5450048079312251,5.055667629654465,0.6054851315117825,20,2.6450095939154763,7.9216913622796445,88,9,12,8,4.031750958424664,4.589355862275075,12,0,4.651849634506866,0.5575617767579555,Medium
31,Master,7,Sales,3,3,1,81,0.9498607863865542,19.206152265610147,0.46477746886650134,29,4.7197686409160164,4.947572395858043,65,8,11,7,3.4714366162490236,2.1538334016725136,12,2,51.98353671551348,0.45057358522214697,Low
31,Bachelor,10,HR,2,1,4,63,0.3459382617244723,12.114752987354674,0.44178752064895943,27,2.3741264459931766,2.999739081545325,33,5,4,3,4.1479603335393005,1.9960798484270832,10,2,24.789697275087562,0.29672063608661364,Low
40,PhD,19,Finance,4,13,14,171,0.6845882824426752,-1.4844749819174594,0.7533616135375287,35,4.85393711462469,1.6037423516667204,89,1,8,8,2.337053499116837,4.756789731303048,3,0,9.537380789802752,0.5782998679389371,Medium
38,Master,16,Finance,1,1,1,80,0.7136063871765801,7.46386998577489,0.7123932122404669,25,4.6410870850157995,6.4758558880180725,94,7,8,0,4.5249981132904225,4.236983347013931,6,2,42.39125874876323,0.6086199847951336,Medium
42,Master,19,Finance,4,14,4,173,0.7569096866440568,17.250191394367345,0.8453206054726795,33,3.5220845689926934,9.29425745026514,8,7,13,5,3.459640343207763,4.2825023722687785,11,1,91.51407395173948,0.4499650163717013,Low
35,Bachelor,13,HR,1,11,2,155,0.4789663563322701,4.632036101034695,0.7058413060023623,7,3.3192870924002986,1.5361855350435116,93,0,2,7,4.289454055249722,1.780775257103702,12,2,72.41924466541549,0.5009363479892566,Medium
30,Bachelor,7,Finance,1,4,11,47,0.5551964992639051,0.08023958503654116,0.6534674740185276,9,2.4803571202798835,1.8001804505080676,83,0,6,3,3.185116419161136,1.5731839657237376,11,2,81.56159153470276,0.4705976503458662,Low
22,Master,1,Sales,5,19,13,196,0.8905763707654843,14.68446497497819,0.6388523069417386,47,1.0733535560425995,4.33606033409535,20,0,5,1,1.8737529799547215,1.1041181992685396,15,1,87.19139887586364,0.1741989660584685,Low
34,PhD,10,IT,1,6,5,146,0.4364599382791119,11.332304302593787,0.4158681415586005,42,1.510492744951013,8.06899347919689,92,3,14,1,3.1696405147132345,1.9481660356747201,5,1,97.26277413964189,0.24191486915660543,Low
25,Bachelor,3,Sales,1,9,10,188,0.8788074930213534,10.546875172183086,0.6013343210179943,49,4.016925293398195,2.9392272897150464,24,3,3,9,2.4844466551063524,4.096761966857299,13,1,76.3246573514173,0.390561151000472,Low
22,Bachelor,0,Sales,3,13,14,44,0.6938587960319196,-0.8213156886370256,0.9856120945146966,13,2.886160506352661,2.5391292467002815,43,7,4,0,3.789996144148378,1.960153675056599,18,0,60.84079219394797,0.5897230003983501,Medium
53,Bachelor,31,IT,4,13,9,91,0.8335312578358574,1.090978215501381,0.9241333457362533,39,1.5993525367518724,6.199662914628339,24,0,13,4,2.903175166938943,3.916413134379505,15,1,36.54258803022472,0.46786463023913716,Low
55,Master,34,Sales,3,4,11,142,0.7995251563844301,11.696086716688503,0.5976268402205306,14,2.055843416527484,5.3561478187433185,8,9,14,5,4.34445121971075,2.007633061469686,3,0,18.164323655771607,0.41361759097781764,Low
49,Master,28,HR,1,17,12,151,0.44525804676941527,2.572124512094388,0.7526772430398233,16,4.791347599387999,0.6022036444523626,61,2,9,3,3.7122900492876667,2.5811699918026867,4,1,68.66598739832943,0.5659771622504577,Medium
52,Master,31,IT,5,13,10,167,0.698168915503711,9.089541754465335,0.9083780473212963,17,2.4685313412410603,0.8148997730927654,25,0,1,3,3.738177732125296,4.932649159645633,8,0,99.49499861219418,0.5110955279812982,Medium
29,Master,7,Sales,3,1,3,13,0.9074062069635647,9.987397092646656,0.6647646020500413,31,4.630727780876613,6.430129801847661,56,8,10,4,1.86862133396426,1.9792469251365423,2,1,46.735868461891904,0.5167247764919453,Medium
47,PhD,24,Operations,3,11,8,176,0.6024813657613506,4.237158185960666,0.4107747182500906,37,2.218543329174307,4.651235991477796,36,9,6,4,4.9369990659651615,2.5054825091930706,9,1,72.36793680928076,0.3589011457435044,Low
55,PhD,33,Sales,2,5,3,162,0.9766135391563218,18.865353421912843,0.44470627709118404,22,3.1728803774686436,9.70977191589147,15,8,13,8,4.366700837085955,2.2043487218608546,16,2,49.50924499931561,0.37312069045228485,Low
24,Master,1,HR,1,3,6,165,0.6165505700712026,16.534210350382654,0.706235632809224,45,1.0819083334487916,6.785314107300647,36,6,3,7,4.156019538242779,1.4384999453200091,18,1,43.19334233634766,0.3101041169356291,Low
33,PhD,11,Finance,5,12,4,159,0.3999499456675193,13.892217167921567,0.981663625405527,22,3.0875004414943077,0.10073661993231453,75,7,1,8,2.3208609006401097,2.9595765685232998,9,2,41.030561355991516,0.4832421018364198,Low
22,Bachelor,0,Sales,3,3,8,168,0.5726042760543713,-0.28413493899300013,0.8159257253313207,34,3.547768042442521,4.810187798004618,23,0,10,2,3.1425266113889276,2.514762653332009,11,1,50.46246829316976,0.433518917317824,Low
26,Bachelor,5,Finance,3,13,11,32,0.966191684473376,0.3348604247984275,0.44254971486314176,38,1.9372203973487117,4.1444793503547945,25,4,5,2,1.5484127522973146,3.7795483432291204,6,1,36.689566186537505,0.3362628294515198,Low
51,Bachelor,27,Operations,5,15,6,57,0.523804594537898,8.841189609029026,0.5136165254751177,14,3.315748704821428,1.067138599937687,19,1,10,0,3.153903906650824,4.270378187806185,17,2,74.87733218218078,0.43145450112188477,Low
51,Master,27,Sales,1,3,8,157,0.907668711906944,1.5356936822016847,0.8627938859301101,23,3.588671088203942,9.232088358721901,8,0,11,9,1.583556985933149,3.176998857982554,18,2,87.42720265915166,0.4337022783339738,Low
38,Bachelor,15,IT,2,0,1,134,0.9168754771773229,19.52184019764843,0.9048638559737469,27,3.747544313527026,8.050112990817237,86,2,1,5,3.212151375958405,1.1287856883493474,14,0,88.28853066451842,0.4314858528757089,Low
44,PhD,20,Finance,3,12,6,175,0.5451305670323727,1.4874451486030078,0.7706167517131546,15,4.105613288088413,2.3008590842000185,28,6,9,3,3.5948875206196225,3.4756894249388863,6,2,22.769871342582594,0.5734682161698903,Medium
36,Master,14,Operations,2,3,1,64,0.35828036063544244,8.724292380207428,0.78665390177789,15,2.245356971717666,2.559807588429972,30,0,1,7,2.5607838689996094,1.2215629200837568,11,0,89.59091387314908,0.3648918797899847,Low
58,PhD,35,IT,4,19,1,77,0.8071905364111727,6.010663250513119,0.4170024702300308,39,3.271107825727513,0.32018053319450956,18,1,6,1,2.994179513325173,3.4654252943960997,6,1,34.155123185510504,0.4031522883583197,Low
42,Bachelor,21,IT,1,17,8,97,0.5180586093097902,12.066501271990155,0.8971181557489051,38,4.926316119058377,2.9671745157904095,19,1,0,1,4.502613550698344,3.740119797076754,9,2,30.930766548529764,0.5207613050209461,Medium
35,Bachelor,14,IT,4,5,7,10,0.8480465299803006,0.8388009955673481,0.8729651249024978,5,4.592576682660629,5.846220089133536,86,3,6,6,1.4342525788112375,1.7910705104700737,19,2,72.6756057398236,0.5867672606332873,Medium
23,Bachelor,0,IT,4,2,3,144,0.6098583937823032,7.4669614169326,0.5554210864620083,1,4.8106617123934665,4.208433883866682,26,2,9,4,4.166931571998612,4.277384594887084,9,1,30.469634008628944,0.5492829807941723,Medium
32,Master,9,Sales,4,12,6,194,0.639686719639835,4.04351072175716,0.8252060319793042,12,2.5445455941142856,9.692554637196809,93,2,4,0,1.6830182039847856,4.644340526296194,4,1,5.296640560971011,0.5098222908827138,Medium
59,PhD,35,Sales,1,15,9,104,0.8445365847239756,17.530533542777135,0.5289127638549989,43,4.147712423586647,0.5608016926367088,84,9,0,6,1.1468319312185136,4.252347856455279,17,1,37.3617772310308,0.4332718555070097,Low
55,Master,31,Sales,1,4,7,149,0.5676543317431395,-1.1071143330367081,0.4241980966309078,46,3.479591807041391,5.9143015889901065,43,4,5,6,1.7422984109801911,2.2204367608483286,8,1,72.1465600358349,0.30016663245663633,Low
59,Master,35,Operations,5,3,12,115,0.6101891417260401,18.102004868142103,0.5206819255542263,8,1.3309403322489644,8.583094405070481,34,2,6,9,4.060172759881959,3.3465720497825377,15,2,32.695842027017655,0.40844475002901776,Low
55,Bachelor,31,Operations,2,7,3,142,0.5633333281387355,16.325871048166007,0.5071773260525797,33,4.295921556628262,4.8074091240972265,70,6,0,5,2.62050429334744,4.659260596764911,6,1,62.95590559951465,0.43931662333302596,Low
39,Master,17,Operations,2,18,14,117,0.557138360694096,4.54655576169794,0.6026487980409083,16,3.7084051054294584,0.029627205603968143,21,4,8,3,4.490082067384728,2.2826589048913997,9,1,66.01194442631304,0.48569808537945586,Low
51,Master,28,HR,5,13,14,187,0.6681626038310216,15.364394402896302,0.6510696983052748,26,1.7956694380610672,2.4280149982627517,73,3,14,7,3.0988301647290633,4.280111289061701,4,2,73.37360117263562,0.4411478124503223,Low
36,Bachelor,14,Operations,5,6,13,51,0.8661596111508054,-1.3133016725475537,0.7051233348986248,28,1.3189542297178454,3.2376897566796616,86,2,6,1,1.0890014077053238,1.037900525046786,6,0,89.71304663109365,0.38496651662052706,Low
48,Master,25,Sales,4,13,6,111,0.5532378183457961,19.271042106454658,0.6860523253049968,36,4.348088522593322,9.659944945574624,14,3,0,1,3.866854438407707,1.014586811138705,4,2,43.256449926843146,0.3005984390776139,Low
55,Bachelor,34,Sales,5,5,11,133,0.6669783043764157,9.585088736975365,0.5624047635791736,42,1.3156073179648042,9.117732818386994,93,1,2,1,1.4409316348849308,4.038846641355869,14,0,16.643207666245708,0.3355716676659478,Low
59,Bachelor,35,HR,3,11,4,149,0.7695091278098205,4.672182573439796,0.4175024011444447,21,1.3654154614657465,9.491705051076304,97,0,4,2,4.157518533847698,4.045790328508485,18,1,31.892571543188943,0.4951093417705951,Low
54,Bachelor,32,HR,2,15,14,112,0.48860761241255846,5.976830677082896,0.7630609733422904,23,2.709633151617261,8.257584576169684,12,2,3,5,1.67241019922072,4.155908751409175,9,2,43.216725517398594,0.3785603349851873,Low
45,Bachelor,22,Operations,5,16,13,155,0.4942659634316748,-0.539082223869058,0.6374468979084127,6,1.5391913136779083,3.5164773411390438,3,1,1,0,2.381785543222054,4.720107351552649,7,1,71.38914693281131,0.389330524344995,Low
36,Master,15,Finance,3,12,3,83,0.9533891889164183,19.765689308924863,0.5792032944325298,33,4.6546783897708774,9.058764220962006,81,0,14,1,4.045085718501442,1.4716252472811369,8,2,1.3122125561633502,0.4112159164715329,Low
51,Bachelor,30,HR,3,13,9,117,0.8064742013317621,-1.135577206684766,0.9201646256983074,47,2.881135745052947,9.816845059370488,55,0,0,9,4.8169254299056865,1.9279399399347534,10,0,31.578538343987894,0.4320374339679772,Low
38,Bachelor,14,IT,3,6,10,131,0.7040306733563162,12.407956709252899,0.8480459846788959,11,3.276603922618286,3.500713122749529,22,1,3,1,2.4857358025869294,4.61489968149523,1,2,77.98425810193169,0.47377796081882245,Low
26,Master,3,Sales,3,13,2,26,0.7534040380944284,7.740190409542082,0.9146593290234654,22,4.71242435791235,2.6055596598644892,96,8,6,0,4.317600880795743,1.7089447910894138,2,1,67.08577033306953,0.6241475748713283,Medium
50,Master,28,IT,4,14,1,80,0.3205096101723928,18.876156800151733,0.6969896768274766,14,3.1210529025533944,5.469162927822213,97,4,10,2,1.7631690619033549,3.728917070306336,12,2,73.17399735856051,0.44955775815657056,Low
25,PhD,1,Sales,3,11,14,71,0.7326720758931877,3.4119942867494935,0.4785587512760665,32,2.414364583829274,1.8715219259893001,33,8,3,9,4.228719080809965,3.1218520001632615,10,1,81.18107694391948,0.4254854348974236,Low
31,Master,9,Sales,4,16,2,50,0.6566562112569413,9.70591012663625,0.8177328616727635,12,4.188620423263327,0.32624221406380216,99,7,8,6,3.629976237025004,1.332774707406029,9,2,78.32357188779623,0.5154252796808394,Medium
38,Master,17,HR,4,8,7,128,0.682024775845605,8.611836588820566,0.5236442679623051,22,2.771400789900843,9.458311711158697,98,5,13,0,1.7709740288494737,2.1410546477661314,14,0,68.21831661527781,0.4434065281282588,Low
31,PhD,9,HR,3,14,10,171,0.5515966787815719,13.463061769102229,0.66473780145503,37,2.2738777024092216,9.257406324414193,16,0,7,6,2.2100158414056463,3.0814888657638715,5,2,43.96615323705906,0.32972035767769814,Low
38,Master,16,IT,2,11,1,54,0.3570317283990593,-0.5037748970467488,0.4390004733693331,31,3.8929178344221382,1.6265385376212105,27,9,7,4,1.527083554388144,4.409400466735336,0,2,98.35983288781539,0.366532915993144,Low
41,Master,17,Sales,3,1,6,67,0.4353374635284365,2.2633608605138065,0.8951850414537894,44,4.206422706452172,4.077402469297194,13,4,4,8,2.531868044257253,3.8301539584586948,13,2,56.90731955900738,0.4419985227758187,Low
45,Master,23,IT,3,4,14,188,0.9655212992488702,2.7204260420426962,0.47556438462850037,49,4.166864670337086,8.310363132726856,33,0,11,1,1.8145945644931096,3.487532645819732,17,2,20.27692093688391,0.34266481271716187,Low
26,Master,2,Finance,3,12,7,135,0.5860896935896538,14.239316606517171,0.9418585042295858,34,4.910697656514831,6.61000298820853,74,6,14,0,3.575991814521894,2.9841315597656592,10,0,29.28128551047844,0.5849576694089381,Medium
55,PhD,34,IT,2,19,9,171,0.6266782090816049,2.1610513191882816,0.9185383613569342,0,4.146667795499851,3.9478750917071395,56,9,0,8,4.978020416882234,2.194735935256537,7,1,69.35624559704699,0.6555023534544835,Medium
27,Master,3,Operations,1,7,14,53,0.3368968528974073,10.616818805601486,0.6787496586635476,46,4.079733743794745,7.44170997182819,76,7,14,7,1.0480366523370566,1.4769796452770447,2,2,92.47395651994636,0.38975851415665697,Low
23,Master,0,IT,1,13,8,24,0.3262963606807864,2.735364051020982,0.8466209225823944,44,4.42994101494488,8.97047388210191,96,7,8,9,3.1636792531491946,2.636304138264382,13,2,17.872012920589754,0.4870167460115784,Low
34,PhD,11,Operations,4,14,6,87,0.8020270129327303,16.955748901847524,0.771667044290892,4,1.0007407811817712,9.26158330525868,54,6,1,5,3.294666390196039,1.1140739756451703,1,2,8.234649574578635,0.39311409671834147,Low
32,Bachelor,10,Operations,4,10,3,79,0.6766662648847779,18.72807999877205,0.8818453854026469,12,2.4497256447510827,3.7884961192218904,65,1,5,4,4.656835158723247,1.8442235570674024,15,0,88.15310480420061,0.4336194705175363,Low
44,PhD,23,Operations,2,0,8,187,0.6560941889513867,9.406845448729289,0.6590830604715472,4,3.9504123841376884,1.7356068007281888,97,4,9,7,3.02402133906775,2.7299335034906393,5,1,91.52779789128344,0.5309232142252417,Medium
37,Bachelor,13,Finance,5,2,7,110,0.47018717129586807,5.750795452601922,0.87148509054661,31,3.3988760444411095,9.12838858193975,92,3,13,7,3.17480567857967,2.6744207426876603,0,1,27.63793453158995,0.4998580889495489,Low
52,PhD,31,IT,1,16,3,169,0.8213255121409455,3.1492710503849812,0.6774740902390888,20,1.7102880105264706,0.9255544586102826,36,4,4,4,2.8866112053135544,1.1771817239879696,13,2,37.72857243712399,0.325443586761513,Low
32,PhD,9,IT,4,18,9,12,0.4177656053759443,-0.9048179664930371,0.9645794727056763,23,2.2149323563541814,7.216883912281636,67,9,9,6,2.0756172182459256,3.356240614101165,9,2,66.01879974978584,0.5330890745412797,Medium
37,Master,15,Finance,1,13,12,95,0.432954320562714,3.9070016763448985,0.6918232604950886,17,2.347170444328427,1.4049731486080164,75,8,12,0,1.2241165329956547,3.198737023412945,5,1,32.99300208424748,0.44808147069368864,Low
29,Bachelor,5,Sales,2,7,2,83,0.6224985199437928,12.393187158796994,0.6775715631602377,20,3.271312444689264,3.893868546676922,25,3,14,3,2.6346307288393445,1.3124172160836514,8,2,87.71587082700529,0.38988160285047607,Low
